audio_id,mfcc_path,mel_spectrogram_path,pitch_path,tempo_path,sample_rate,duration_seconds,mfcc_shape,mel_spectrogram_shape,pitch_shape,tempo_shape,feature_format
librispeech_0600,data\features\audio_npy\librispeech_0600_mfcc.npy,data\features\audio_npy\librispeech_0600_mel_spectrogram.npy,data\features\audio_npy\librispeech_0600_pitch.npy,data\features\audio_npy\librispeech_0600_tempo.npy,16000,3.7,"(13, 116)","(128, 116)","(107,)","(1,)",npy
librispeech_0601,data\features\audio_npy\librispeech_0601_mfcc.npy,data\features\audio_npy\librispeech_0601_mel_spectrogram.npy,data\features\audio_npy\librispeech_0601_pitch.npy,data\features\audio_npy\librispeech_0601_tempo.npy,16000,2.205,"(13, 69)","(128, 69)","(55,)","(1,)",npy
librispeech_0602,data\features\audio_npy\librispeech_0602_mfcc.npy,data\features\audio_npy\librispeech_0602_mel_spectrogram.npy,data\features\audio_npy\librispeech_0602_pitch.npy,data\features\audio_npy\librispeech_0602_tempo.npy,16000,7.88,"(13, 247)","(128, 247)","(223,)","(1,)",npy
librispeech_0603,data\features\audio_npy\librispeech_0603_mfcc.npy,data\features\audio_npy\librispeech_0603_mel_spectrogram.npy,data\features\audio_npy\librispeech_0603_pitch.npy,data\features\audio_npy\librispeech_0603_tempo.npy,16000,4.47,"(13, 140)","(128, 140)","(104,)","(1,)",npy
librispeech_0604,data\features\audio_npy\librispeech_0604_mfcc.npy,data\features\audio_npy\librispeech_0604_mel_spectrogram.npy,data\features\audio_npy\librispeech_0604_pitch.npy,data\features\audio_npy\librispeech_0604_tempo.npy,16000,4.81,"(13, 151)","(128, 151)","(121,)","(1,)",npy
librispeech_0605,data\features\audio_npy\librispeech_0605_mfcc.npy,data\features\audio_npy\librispeech_0605_mel_spectrogram.npy,data\features\audio_npy\librispeech_0605_pitch.npy,data\features\audio_npy\librispeech_0605_tempo.npy,16000,2.255,"(13, 71)","(128, 71)","(49,)","(1,)",npy
librispeech_0606,data\features\audio_npy\librispeech_0606_mfcc.npy,data\features\audio_npy\librispeech_0606_mel_spectrogram.npy,data\features\audio_npy\librispeech_0606_pitch.npy,data\features\audio_npy\librispeech_0606_tempo.npy,16000,2.6,"(13, 82)","(128, 82)","(56,)","(1,)",npy
librispeech_0607,data\features\audio_npy\librispeech_0607_mfcc.npy,data\features\audio_npy\librispeech_0607_mel_spectrogram.npy,data\features\audio_npy\librispeech_0607_pitch.npy,data\features\audio_npy\librispeech_0607_tempo.npy,16000,3.665,"(13, 115)","(128, 115)","(93,)","(1,)",npy
librispeech_0608,data\features\audio_npy\librispeech_0608_mfcc.npy,data\features\audio_npy\librispeech_0608_mel_spectrogram.npy,data\features\audio_npy\librispeech_0608_pitch.npy,data\features\audio_npy\librispeech_0608_tempo.npy,16000,4.88,"(13, 153)","(128, 153)","(132,)","(1,)",npy
librispeech_0609,data\features\audio_npy\librispeech_0609_mfcc.npy,data\features\audio_npy\librispeech_0609_mel_spectrogram.npy,data\features\audio_npy\librispeech_0609_pitch.npy,data\features\audio_npy\librispeech_0609_tempo.npy,16000,4.89,"(13, 153)","(128, 153)","(122,)","(1,)",npy
librispeech_0610,data\features\audio_npy\librispeech_0610_mfcc.npy,data\features\audio_npy\librispeech_0610_mel_spectrogram.npy,data\features\audio_npy\librispeech_0610_pitch.npy,data\features\audio_npy\librispeech_0610_tempo.npy,16000,8.75,"(13, 274)","(128, 274)","(241,)","(1,)",npy
librispeech_0611,data\features\audio_npy\librispeech_0611_mfcc.npy,data\features\audio_npy\librispeech_0611_mel_spectrogram.npy,data\features\audio_npy\librispeech_0611_pitch.npy,data\features\audio_npy\librispeech_0611_tempo.npy,16000,10.47,"(13, 328)","(128, 328)","(301,)","(1,)",npy
librispeech_0612,data\features\audio_npy\librispeech_0612_mfcc.npy,data\features\audio_npy\librispeech_0612_mel_spectrogram.npy,data\features\audio_npy\librispeech_0612_pitch.npy,data\features\audio_npy\librispeech_0612_tempo.npy,16000,6.625,"(13, 208)","(128, 208)","(165,)","(1,)",npy
librispeech_0613,data\features\audio_npy\librispeech_0613_mfcc.npy,data\features\audio_npy\librispeech_0613_mel_spectrogram.npy,data\features\audio_npy\librispeech_0613_pitch.npy,data\features\audio_npy\librispeech_0613_tempo.npy,16000,8.85,"(13, 277)","(128, 277)","(255,)","(1,)",npy
librispeech_0614,data\features\audio_npy\librispeech_0614_mfcc.npy,data\features\audio_npy\librispeech_0614_mel_spectrogram.npy,data\features\audio_npy\librispeech_0614_pitch.npy,data\features\audio_npy\librispeech_0614_tempo.npy,16000,3.55,"(13, 111)","(128, 111)","(89,)","(1,)",npy
librispeech_0615,data\features\audio_npy\librispeech_0615_mfcc.npy,data\features\audio_npy\librispeech_0615_mel_spectrogram.npy,data\features\audio_npy\librispeech_0615_pitch.npy,data\features\audio_npy\librispeech_0615_tempo.npy,16000,11.65,"(13, 365)","(128, 365)","(312,)","(1,)",npy
librispeech_0616,data\features\audio_npy\librispeech_0616_mfcc.npy,data\features\audio_npy\librispeech_0616_mel_spectrogram.npy,data\features\audio_npy\librispeech_0616_pitch.npy,data\features\audio_npy\librispeech_0616_tempo.npy,16000,8.14,"(13, 255)","(128, 255)","(216,)","(1,)",npy
librispeech_0617,data\features\audio_npy\librispeech_0617_mfcc.npy,data\features\audio_npy\librispeech_0617_mel_spectrogram.npy,data\features\audio_npy\librispeech_0617_pitch.npy,data\features\audio_npy\librispeech_0617_tempo.npy,16000,6.915,"(13, 217)","(128, 217)","(168,)","(1,)",npy
librispeech_0618,data\features\audio_npy\librispeech_0618_mfcc.npy,data\features\audio_npy\librispeech_0618_mel_spectrogram.npy,data\features\audio_npy\librispeech_0618_pitch.npy,data\features\audio_npy\librispeech_0618_tempo.npy,16000,3.795,"(13, 119)","(128, 119)","(104,)","(1,)",npy
librispeech_0619,data\features\audio_npy\librispeech_0619_mfcc.npy,data\features\audio_npy\librispeech_0619_mel_spectrogram.npy,data\features\audio_npy\librispeech_0619_pitch.npy,data\features\audio_npy\librispeech_0619_tempo.npy,16000,3.22,"(13, 101)","(128, 101)","(95,)","(1,)",npy
librispeech_0620,data\features\audio_npy\librispeech_0620_mfcc.npy,data\features\audio_npy\librispeech_0620_mel_spectrogram.npy,data\features\audio_npy\librispeech_0620_pitch.npy,data\features\audio_npy\librispeech_0620_tempo.npy,16000,6.145,"(13, 193)","(128, 193)","(181,)","(1,)",npy
librispeech_0621,data\features\audio_npy\librispeech_0621_mfcc.npy,data\features\audio_npy\librispeech_0621_mel_spectrogram.npy,data\features\audio_npy\librispeech_0621_pitch.npy,data\features\audio_npy\librispeech_0621_tempo.npy,16000,3.105,"(13, 98)","(128, 98)","(87,)","(1,)",npy
librispeech_0622,data\features\audio_npy\librispeech_0622_mfcc.npy,data\features\audio_npy\librispeech_0622_mel_spectrogram.npy,data\features\audio_npy\librispeech_0622_pitch.npy,data\features\audio_npy\librispeech_0622_tempo.npy,16000,9.33,"(13, 292)","(128, 292)","(270,)","(1,)",npy
librispeech_0623,data\features\audio_npy\librispeech_0623_mfcc.npy,data\features\audio_npy\librispeech_0623_mel_spectrogram.npy,data\features\audio_npy\librispeech_0623_pitch.npy,data\features\audio_npy\librispeech_0623_tempo.npy,16000,2.925,"(13, 92)","(128, 92)","(91,)","(1,)",npy
librispeech_0624,data\features\audio_npy\librispeech_0624_mfcc.npy,data\features\audio_npy\librispeech_0624_mel_spectrogram.npy,data\features\audio_npy\librispeech_0624_pitch.npy,data\features\audio_npy\librispeech_0624_tempo.npy,16000,3.335,"(13, 105)","(128, 105)","(89,)","(1,)",npy
librispeech_0625,data\features\audio_npy\librispeech_0625_mfcc.npy,data\features\audio_npy\librispeech_0625_mel_spectrogram.npy,data\features\audio_npy\librispeech_0625_pitch.npy,data\features\audio_npy\librispeech_0625_tempo.npy,16000,8.44,"(13, 264)","(128, 264)","(245,)","(1,)",npy
librispeech_0626,data\features\audio_npy\librispeech_0626_mfcc.npy,data\features\audio_npy\librispeech_0626_mel_spectrogram.npy,data\features\audio_npy\librispeech_0626_pitch.npy,data\features\audio_npy\librispeech_0626_tempo.npy,16000,6.81,"(13, 213)","(128, 213)","(163,)","(1,)",npy
librispeech_0627,data\features\audio_npy\librispeech_0627_mfcc.npy,data\features\audio_npy\librispeech_0627_mel_spectrogram.npy,data\features\audio_npy\librispeech_0627_pitch.npy,data\features\audio_npy\librispeech_0627_tempo.npy,16000,8.52,"(13, 267)","(128, 267)","(227,)","(1,)",npy
librispeech_0628,data\features\audio_npy\librispeech_0628_mfcc.npy,data\features\audio_npy\librispeech_0628_mel_spectrogram.npy,data\features\audio_npy\librispeech_0628_pitch.npy,data\features\audio_npy\librispeech_0628_tempo.npy,16000,8.91,"(13, 279)","(128, 279)","(263,)","(1,)",npy
librispeech_0629,data\features\audio_npy\librispeech_0629_mfcc.npy,data\features\audio_npy\librispeech_0629_mel_spectrogram.npy,data\features\audio_npy\librispeech_0629_pitch.npy,data\features\audio_npy\librispeech_0629_tempo.npy,16000,7.845,"(13, 246)","(128, 246)","(198,)","(1,)",npy
librispeech_0630,data\features\audio_npy\librispeech_0630_mfcc.npy,data\features\audio_npy\librispeech_0630_mel_spectrogram.npy,data\features\audio_npy\librispeech_0630_pitch.npy,data\features\audio_npy\librispeech_0630_tempo.npy,16000,6.2,"(13, 194)","(128, 194)","(143,)","(1,)",npy
librispeech_0631,data\features\audio_npy\librispeech_0631_mfcc.npy,data\features\audio_npy\librispeech_0631_mel_spectrogram.npy,data\features\audio_npy\librispeech_0631_pitch.npy,data\features\audio_npy\librispeech_0631_tempo.npy,16000,6.93,"(13, 217)","(128, 217)","(193,)","(1,)",npy
librispeech_0632,data\features\audio_npy\librispeech_0632_mfcc.npy,data\features\audio_npy\librispeech_0632_mel_spectrogram.npy,data\features\audio_npy\librispeech_0632_pitch.npy,data\features\audio_npy\librispeech_0632_tempo.npy,16000,1.775,"(13, 56)","(128, 56)","(45,)","(1,)",npy
librispeech_0633,data\features\audio_npy\librispeech_0633_mfcc.npy,data\features\audio_npy\librispeech_0633_mel_spectrogram.npy,data\features\audio_npy\librispeech_0633_pitch.npy,data\features\audio_npy\librispeech_0633_tempo.npy,16000,6.69,"(13, 210)","(128, 210)","(177,)","(1,)",npy
librispeech_0634,data\features\audio_npy\librispeech_0634_mfcc.npy,data\features\audio_npy\librispeech_0634_mel_spectrogram.npy,data\features\audio_npy\librispeech_0634_pitch.npy,data\features\audio_npy\librispeech_0634_tempo.npy,16000,3.28,"(13, 103)","(128, 103)","(85,)","(1,)",npy
librispeech_0635,data\features\audio_npy\librispeech_0635_mfcc.npy,data\features\audio_npy\librispeech_0635_mel_spectrogram.npy,data\features\audio_npy\librispeech_0635_pitch.npy,data\features\audio_npy\librispeech_0635_tempo.npy,16000,7.78,"(13, 244)","(128, 244)","(221,)","(1,)",npy
librispeech_0636,data\features\audio_npy\librispeech_0636_mfcc.npy,data\features\audio_npy\librispeech_0636_mel_spectrogram.npy,data\features\audio_npy\librispeech_0636_pitch.npy,data\features\audio_npy\librispeech_0636_tempo.npy,16000,3.18,"(13, 100)","(128, 100)","(75,)","(1,)",npy
librispeech_0637,data\features\audio_npy\librispeech_0637_mfcc.npy,data\features\audio_npy\librispeech_0637_mel_spectrogram.npy,data\features\audio_npy\librispeech_0637_pitch.npy,data\features\audio_npy\librispeech_0637_tempo.npy,16000,3.455,"(13, 108)","(128, 108)","(93,)","(1,)",npy
librispeech_0638,data\features\audio_npy\librispeech_0638_mfcc.npy,data\features\audio_npy\librispeech_0638_mel_spectrogram.npy,data\features\audio_npy\librispeech_0638_pitch.npy,data\features\audio_npy\librispeech_0638_tempo.npy,16000,3.15,"(13, 99)","(128, 99)","(73,)","(1,)",npy
librispeech_0639,data\features\audio_npy\librispeech_0639_mfcc.npy,data\features\audio_npy\librispeech_0639_mel_spectrogram.npy,data\features\audio_npy\librispeech_0639_pitch.npy,data\features\audio_npy\librispeech_0639_tempo.npy,16000,3.65,"(13, 115)","(128, 115)","(80,)","(1,)",npy
librispeech_0640,data\features\audio_npy\librispeech_0640_mfcc.npy,data\features\audio_npy\librispeech_0640_mel_spectrogram.npy,data\features\audio_npy\librispeech_0640_pitch.npy,data\features\audio_npy\librispeech_0640_tempo.npy,16000,10.46,"(13, 327)","(128, 327)","(294,)","(1,)",npy
librispeech_0641,data\features\audio_npy\librispeech_0641_mfcc.npy,data\features\audio_npy\librispeech_0641_mel_spectrogram.npy,data\features\audio_npy\librispeech_0641_pitch.npy,data\features\audio_npy\librispeech_0641_tempo.npy,16000,2.34,"(13, 74)","(128, 74)","(49,)","(1,)",npy
librispeech_0642,data\features\audio_npy\librispeech_0642_mfcc.npy,data\features\audio_npy\librispeech_0642_mel_spectrogram.npy,data\features\audio_npy\librispeech_0642_pitch.npy,data\features\audio_npy\librispeech_0642_tempo.npy,16000,4.835,"(13, 152)","(128, 152)","(126,)","(1,)",npy
librispeech_0643,data\features\audio_npy\librispeech_0643_mfcc.npy,data\features\audio_npy\librispeech_0643_mel_spectrogram.npy,data\features\audio_npy\librispeech_0643_pitch.npy,data\features\audio_npy\librispeech_0643_tempo.npy,16000,10.305,"(13, 323)","(128, 323)","(293,)","(1,)",npy
librispeech_0644,data\features\audio_npy\librispeech_0644_mfcc.npy,data\features\audio_npy\librispeech_0644_mel_spectrogram.npy,data\features\audio_npy\librispeech_0644_pitch.npy,data\features\audio_npy\librispeech_0644_tempo.npy,16000,3.175,"(13, 100)","(128, 100)","(88,)","(1,)",npy
librispeech_0645,data\features\audio_npy\librispeech_0645_mfcc.npy,data\features\audio_npy\librispeech_0645_mel_spectrogram.npy,data\features\audio_npy\librispeech_0645_pitch.npy,data\features\audio_npy\librispeech_0645_tempo.npy,16000,9.875,"(13, 309)","(128, 309)","(276,)","(1,)",npy
librispeech_0646,data\features\audio_npy\librispeech_0646_mfcc.npy,data\features\audio_npy\librispeech_0646_mel_spectrogram.npy,data\features\audio_npy\librispeech_0646_pitch.npy,data\features\audio_npy\librispeech_0646_tempo.npy,16000,10.11,"(13, 316)","(128, 316)","(268,)","(1,)",npy
librispeech_0647,data\features\audio_npy\librispeech_0647_mfcc.npy,data\features\audio_npy\librispeech_0647_mel_spectrogram.npy,data\features\audio_npy\librispeech_0647_pitch.npy,data\features\audio_npy\librispeech_0647_tempo.npy,16000,6.04,"(13, 189)","(128, 189)","(173,)","(1,)",npy
librispeech_0648,data\features\audio_npy\librispeech_0648_mfcc.npy,data\features\audio_npy\librispeech_0648_mel_spectrogram.npy,data\features\audio_npy\librispeech_0648_pitch.npy,data\features\audio_npy\librispeech_0648_tempo.npy,16000,5.825,"(13, 183)","(128, 183)","(170,)","(1,)",npy
librispeech_0649,data\features\audio_npy\librispeech_0649_mfcc.npy,data\features\audio_npy\librispeech_0649_mel_spectrogram.npy,data\features\audio_npy\librispeech_0649_pitch.npy,data\features\audio_npy\librispeech_0649_tempo.npy,16000,14.065,"(13, 440)","(128, 440)","(377,)","(1,)",npy
librispeech_0650,data\features\audio_npy\librispeech_0650_mfcc.npy,data\features\audio_npy\librispeech_0650_mel_spectrogram.npy,data\features\audio_npy\librispeech_0650_pitch.npy,data\features\audio_npy\librispeech_0650_tempo.npy,16000,10.41,"(13, 326)","(128, 326)","(301,)","(1,)",npy
librispeech_0651,data\features\audio_npy\librispeech_0651_mfcc.npy,data\features\audio_npy\librispeech_0651_mel_spectrogram.npy,data\features\audio_npy\librispeech_0651_pitch.npy,data\features\audio_npy\librispeech_0651_tempo.npy,16000,9.42,"(13, 295)","(128, 295)","(261,)","(1,)",npy
librispeech_0652,data\features\audio_npy\librispeech_0652_mfcc.npy,data\features\audio_npy\librispeech_0652_mel_spectrogram.npy,data\features\audio_npy\librispeech_0652_pitch.npy,data\features\audio_npy\librispeech_0652_tempo.npy,16000,20.39,"(13, 638)","(128, 638)","(538,)","(1,)",npy
librispeech_0653,data\features\audio_npy\librispeech_0653_mfcc.npy,data\features\audio_npy\librispeech_0653_mel_spectrogram.npy,data\features\audio_npy\librispeech_0653_pitch.npy,data\features\audio_npy\librispeech_0653_tempo.npy,16000,8.065,"(13, 253)","(128, 253)","(238,)","(1,)",npy
librispeech_0654,data\features\audio_npy\librispeech_0654_mfcc.npy,data\features\audio_npy\librispeech_0654_mel_spectrogram.npy,data\features\audio_npy\librispeech_0654_pitch.npy,data\features\audio_npy\librispeech_0654_tempo.npy,16000,8.14,"(13, 255)","(128, 255)","(232,)","(1,)",npy
librispeech_0655,data\features\audio_npy\librispeech_0655_mfcc.npy,data\features\audio_npy\librispeech_0655_mel_spectrogram.npy,data\features\audio_npy\librispeech_0655_pitch.npy,data\features\audio_npy\librispeech_0655_tempo.npy,16000,7.59,"(13, 238)","(128, 238)","(221,)","(1,)",npy
librispeech_0656,data\features\audio_npy\librispeech_0656_mfcc.npy,data\features\audio_npy\librispeech_0656_mel_spectrogram.npy,data\features\audio_npy\librispeech_0656_pitch.npy,data\features\audio_npy\librispeech_0656_tempo.npy,16000,3.385,"(13, 106)","(128, 106)","(104,)","(1,)",npy
librispeech_0657,data\features\audio_npy\librispeech_0657_mfcc.npy,data\features\audio_npy\librispeech_0657_mel_spectrogram.npy,data\features\audio_npy\librispeech_0657_pitch.npy,data\features\audio_npy\librispeech_0657_tempo.npy,16000,10.4,"(13, 326)","(128, 326)","(289,)","(1,)",npy
librispeech_0658,data\features\audio_npy\librispeech_0658_mfcc.npy,data\features\audio_npy\librispeech_0658_mel_spectrogram.npy,data\features\audio_npy\librispeech_0658_pitch.npy,data\features\audio_npy\librispeech_0658_tempo.npy,16000,2.83,"(13, 89)","(128, 89)","(84,)","(1,)",npy
librispeech_0659,data\features\audio_npy\librispeech_0659_mfcc.npy,data\features\audio_npy\librispeech_0659_mel_spectrogram.npy,data\features\audio_npy\librispeech_0659_pitch.npy,data\features\audio_npy\librispeech_0659_tempo.npy,16000,5.96,"(13, 187)","(128, 187)","(167,)","(1,)",npy
librispeech_0660,data\features\audio_npy\librispeech_0660_mfcc.npy,data\features\audio_npy\librispeech_0660_mel_spectrogram.npy,data\features\audio_npy\librispeech_0660_pitch.npy,data\features\audio_npy\librispeech_0660_tempo.npy,16000,2.425,"(13, 76)","(128, 76)","(61,)","(1,)",npy
librispeech_0661,data\features\audio_npy\librispeech_0661_mfcc.npy,data\features\audio_npy\librispeech_0661_mel_spectrogram.npy,data\features\audio_npy\librispeech_0661_pitch.npy,data\features\audio_npy\librispeech_0661_tempo.npy,16000,13.805,"(13, 432)","(128, 432)","(409,)","(1,)",npy
librispeech_0662,data\features\audio_npy\librispeech_0662_mfcc.npy,data\features\audio_npy\librispeech_0662_mel_spectrogram.npy,data\features\audio_npy\librispeech_0662_pitch.npy,data\features\audio_npy\librispeech_0662_tempo.npy,16000,12.065,"(13, 378)","(128, 378)","(346,)","(1,)",npy
librispeech_0663,data\features\audio_npy\librispeech_0663_mfcc.npy,data\features\audio_npy\librispeech_0663_mel_spectrogram.npy,data\features\audio_npy\librispeech_0663_pitch.npy,data\features\audio_npy\librispeech_0663_tempo.npy,16000,5.26,"(13, 165)","(128, 165)","(157,)","(1,)",npy
librispeech_0664,data\features\audio_npy\librispeech_0664_mfcc.npy,data\features\audio_npy\librispeech_0664_mel_spectrogram.npy,data\features\audio_npy\librispeech_0664_pitch.npy,data\features\audio_npy\librispeech_0664_tempo.npy,16000,3.35,"(13, 105)","(128, 105)","(97,)","(1,)",npy
