audio_id,audio_path,transcript,sample_rate,source,split
librispeech_0591,data\raw\librispeech_sample\librispeech_0591.wav,YOU DISTRESS ME HERBERT MORE THAN WORDS CAN SAY,16000,LibriSpeech dev-clean,validation
librispeech_0592,data\raw\librispeech_sample\librispeech_0592.wav,HE DRANK THE WINE GREEDILY,16000,LibriSpeech dev-clean,validation
librispeech_0593,data\raw\librispeech_sample\librispeech_0593.wav,WHATEVER REVIVING EFFECT IT MIGHT OTHERWISE HAVE PRODUCED ON HIM IT MADE NO CHANGE IN THE THREATENING GLOOM OF HIS MANNER,16000,LibriSpeech dev-clean,validation
librispeech_0594,data\raw\librispeech_sample\librispeech_0594.wav,HE PUT DOWN THE EMPTY GLASS TAKING NO NOTICE OF HIS BROTHER'S QUESTION,16000,LibriSpeech dev-clean,validation
librispeech_0595,data\raw\librispeech_sample\librispeech_0595.wav,RANDAL HE SAID YOU KNOW WHERE SYDNEY IS,16000,LibriSpeech dev-clean,validation
librispeech_0596,data\raw\librispeech_sample\librispeech_0596.wav,I WILL DO NEITHER THE ONE NOR THE OTHER,16000,LibriSpeech dev-clean,validation
librispeech_0597,data\raw\librispeech_sample\librispeech_0597.wav,YOU DON'T KNOW WHAT IT IS TO BE USED TO SEEING A PRETTY CREATURE ALWAYS NICELY DRESSED ALWAYS ABOUT THE ROOM THINKING SO MUCH OF YOU AND SO LITTLE OF HERSELF AND THEN TO BE LEFT ALONE AS I AM LEFT OUT IN THE DARK,16000,LibriSpeech dev-clean,validation
librispeech_0598,data\raw\librispeech_sample\librispeech_0598.wav,I'M ALONE DO YOU HEAR THAT ALONE,16000,LibriSpeech dev-clean,validation
librispeech_0599,data\raw\librispeech_sample\librispeech_0599.wav,I HAVEN'T COURAGE ENOUGH TO DO IT FOR MYSELF,16000,LibriSpeech dev-clean,validation
librispeech_0600,data\raw\librispeech_sample\librispeech_0600.wav,OH WHY DID I ENGAGE THAT GOVERNESS,16000,LibriSpeech dev-clean,validation
librispeech_0601,data\raw\librispeech_sample\librispeech_0601.wav,I'M AFRAID HE SAID,16000,LibriSpeech dev-clean,validation
librispeech_0602,data\raw\librispeech_sample\librispeech_0602.wav,I TRIED IT YESTERDAY IT SET MY BRAINS ON FIRE I'M FEELING THAT GLASS I TOOK JUST NOW,16000,LibriSpeech dev-clean,validation
librispeech_0603,data\raw\librispeech_sample\librispeech_0603.wav,HE PAUSED AND PUT HIS HAND TO HIS FEVERED HEAD,16000,LibriSpeech dev-clean,validation
librispeech_0604,data\raw\librispeech_sample\librispeech_0604.wav,WAS HIS MIND WANDERING INTO SOME OTHER TRAIN OF THOUGHT,16000,LibriSpeech dev-clean,validation
librispeech_0605,data\raw\librispeech_sample\librispeech_0605.wav,YOU CAN'T DO IT,16000,LibriSpeech dev-clean,validation
librispeech_0606,data\raw\librispeech_sample\librispeech_0606.wav,LET ME HEAR WHAT IT IS FIRST,16000,LibriSpeech dev-clean,validation
librispeech_0607,data\raw\librispeech_sample\librispeech_0607.wav,I FEEL FOR YOU HERBERT HE SAID WARMLY,16000,LibriSpeech dev-clean,validation
librispeech_0608,data\raw\librispeech_sample\librispeech_0608.wav,SHE SHALL HAVE YOUR MESSAGE ALL THAT I CAN DO TO PERSUADE HER SHALL BE DONE,16000,LibriSpeech dev-clean,validation
librispeech_0609,data\raw\librispeech_sample\librispeech_0609.wav,LET ME REST A LITTLE HE PLEADED IF I'M NOT IN THE WAY,16000,LibriSpeech dev-clean,validation
librispeech_0610,data\raw\librispeech_sample\librispeech_0610.wav,HE MENTIONED THE NAME OF ONE OF THE OLD SERVANTS AT MOUNT MORVEN WHO HAD ATTACHED HIMSELF TO RANDAL AFTER THE BREAKUP OF THE FAMILY,16000,LibriSpeech dev-clean,validation
librispeech_0611,data\raw\librispeech_sample\librispeech_0611.wav,ON THE NEXT DAY BUT ONE RANDAL ARRANGED HIS DEPARTURE FOR SYDENHAM SO AS TO ARRIVE AT THE HOTEL AN HOUR BEFORE THE TIME APPOINTED FOR THE DINNER,16000,LibriSpeech dev-clean,validation
librispeech_0612,data\raw\librispeech_sample\librispeech_0612.wav,THE NEW NUMBER OF A POPULAR WEEKLY JOURNAL HAD THAT DAY BEEN PUBLISHED RANDAL BOUGHT IT,16000,LibriSpeech dev-clean,validation
librispeech_0613,data\raw\librispeech_sample\librispeech_0613.wav,AFTER READING ONE OR TWO OF THE POLITICAL ARTICLES HE ARRIVED AT THE COLUMNS SPECIALLY DEVOTED TO FASHIONABLE INTELLIGENCE,16000,LibriSpeech dev-clean,validation
librispeech_0614,data\raw\librispeech_sample\librispeech_0614.wav,RANDAL LOOKED AGAIN AT THE FIRST WORDS IN THE PARAGRAPH,16000,LibriSpeech dev-clean,validation
librispeech_0615,data\raw\librispeech_sample\librispeech_0615.wav,WITH HIS OWN SUSPICIONS STEADILY CONTRADICTING HIM HE ARRIVED AT THE HOTEL OBSTINATELY BELIEVING THAT THE CHARMING WIDOW WOULD PROVE TO BE A STRANGER,16000,LibriSpeech dev-clean,validation
librispeech_0616,data\raw\librispeech_sample\librispeech_0616.wav,MISSUS NORMAN AND HER LITTLE DAUGHTER WERE OUT DRIVING WITH A FRIEND AND WERE EXPECTED TO RETURN IN GOOD TIME FOR DINNER,16000,LibriSpeech dev-clean,validation
librispeech_0617,data\raw\librispeech_sample\librispeech_0617.wav,MISSUS PRESTY WAS AT HOME SHE WAS REPORTED TO BE IN THE GARDEN OF THE HOTEL,16000,LibriSpeech dev-clean,validation
librispeech_0618,data\raw\librispeech_sample\librispeech_0618.wav,HOW NICE OF YOU TO COME SO SOON SHE BEGAN,16000,LibriSpeech dev-clean,validation
librispeech_0619,data\raw\librispeech_sample\librispeech_0619.wav,SHE ADDED LOOKING AT HIM SUSPICIOUSLY,16000,LibriSpeech dev-clean,validation
librispeech_0620,data\raw\librispeech_sample\librispeech_0620.wav,BUT YOU OUGHT TO HAVE KNOWN THAT WE ARE ONLY HALF AN HOUR BEHIND YOU AT SYDENHAM IN THE MATTER OF NEWS,16000,LibriSpeech dev-clean,validation
librispeech_0621,data\raw\librispeech_sample\librispeech_0621.wav,THE REPORT IS PREMATURE MY GOOD FRIEND,16000,LibriSpeech dev-clean,validation
librispeech_0622,data\raw\librispeech_sample\librispeech_0622.wav,BUT IF THESE NEWSPAPER PEOPLE WAITED TO FIND OUT WHETHER A REPORT IS TRUE OR FALSE HOW MUCH GOSSIP WOULD SOCIETY GET IN ITS FAVORITE NEWSPAPERS,16000,LibriSpeech dev-clean,validation
librispeech_0623,data\raw\librispeech_sample\librispeech_0623.wav,YOU ARE TO UNDERSTAND THAT CATHERINE IS A WIDOW,16000,LibriSpeech dev-clean,validation
librispeech_0624,data\raw\librispeech_sample\librispeech_0624.wav,SIT DOWN SAID MISSUS PRESTY,16000,LibriSpeech dev-clean,validation
librispeech_0625,data\raw\librispeech_sample\librispeech_0625.wav,YOU SHALL HEAR HOW MY DIVORCED DAUGHTER AND MY POOR LITTLE GRANDCHILD WERE TREATED AT SANDYSEAL AFTER YOU LEFT US,16000,LibriSpeech dev-clean,validation
librispeech_0626,data\raw\librispeech_sample\librispeech_0626.wav,YOU WOULD HAVE SEEN HER PINING FOR THE COMPANY OF OTHER CHILDREN AND WOULD HAVE HAD NO MERCY ON HER,16000,LibriSpeech dev-clean,validation
librispeech_0627,data\raw\librispeech_sample\librispeech_0627.wav,HE WAS INTRODUCED TO MISSUS NORMAN AND TO MISSUS NORMAN'S LITTLE GIRL AND WE WERE ALL CHARMED WITH HIM,16000,LibriSpeech dev-clean,validation
librispeech_0628,data\raw\librispeech_sample\librispeech_0628.wav,WHEN HE AND I HAPPENED TO BE LEFT TOGETHER HE NATURALLY WONDERED AFTER HAVING SEEN THE BEAUTIFUL WIFE WHERE THE LUCKY HUSBAND MIGHT BE,16000,LibriSpeech dev-clean,validation
librispeech_0629,data\raw\librispeech_sample\librispeech_0629.wav,AND THE CAPTAIN OF COURSE CONCLUDED AFTER HAVING BEEN INTRODUCED TO KITTY THAT MISSUS NORMAN WAS A WIDOW,16000,LibriSpeech dev-clean,validation
librispeech_0630,data\raw\librispeech_sample\librispeech_0630.wav,WORSE STORIES HAVE BEEN PRINTED I DO ASSURE YOU WORSE STORIES HAVE BEEN PRINTED,16000,LibriSpeech dev-clean,validation
librispeech_0631,data\raw\librispeech_sample\librispeech_0631.wav,BEFORE I CONSENTED TO ANSWER THE CHILD'S INQUIRIES I CAME TO AN UNDERSTANDING WITH HER MOTHER,16000,LibriSpeech dev-clean,validation
librispeech_0632,data\raw\librispeech_sample\librispeech_0632.wav,HONESTLY,16000,LibriSpeech dev-clean,validation
librispeech_0633,data\raw\librispeech_sample\librispeech_0633.wav,AFTER THAT I HAD HER MOTHER'S AUTHORITY FOR TELLING KITTY THAT SHE WOULD NEVER SEE HER FATHER AGAIN,16000,LibriSpeech dev-clean,validation
librispeech_0634,data\raw\librispeech_sample\librispeech_0634.wav,SHE ASKED DIRECTLY IF HER FATHER WAS DEAD,16000,LibriSpeech dev-clean,validation
librispeech_0635,data\raw\librispeech_sample\librispeech_0635.wav,THAT WILL DO MISSUS PRESTY YOUR DEFENSE IS THOROUGHLY WORTHY OF YOUR CONDUCT IN ALL OTHER RESPECTS,16000,LibriSpeech dev-clean,validation
librispeech_0636,data\raw\librispeech_sample\librispeech_0636.wav,RANDAL PASSED THIS OVER WITHOUT NOTICE,16000,LibriSpeech dev-clean,validation
librispeech_0637,data\raw\librispeech_sample\librispeech_0637.wav,A VERY WISE DECISION SHE REMARKED,16000,LibriSpeech dev-clean,validation
librispeech_0638,data\raw\librispeech_sample\librispeech_0638.wav,HAVE YOU ANY MESSAGE FOR CAPTAIN BENNYDECK,16000,LibriSpeech dev-clean,validation
librispeech_0639,data\raw\librispeech_sample\librispeech_0639.wav,NOT AT THE HOTEL JUST NOW,16000,LibriSpeech dev-clean,validation
librispeech_0640,data\raw\librispeech_sample\librispeech_0640.wav,IT WAS A RELIEF TO RANDAL IN THE PRESENT STATE OF CATHERINE'S RELATIONS TOWARD BENNYDECK TO RETURN TO LONDON WITHOUT HAVING SEEN HIS FRIEND,16000,LibriSpeech dev-clean,validation
librispeech_0641,data\raw\librispeech_sample\librispeech_0641.wav,GOOD BY DEAR RANDAL,16000,LibriSpeech dev-clean,validation
librispeech_0642,data\raw\librispeech_sample\librispeech_0642.wav,ARRIVED AT THE STATION RANDAL FOUND THAT HE MUST WAIT FOR THE TRAIN,16000,LibriSpeech dev-clean,validation
librispeech_0643,data\raw\librispeech_sample\librispeech_0643.wav,WHILE HE WAS WALKING UP AND DOWN THE PLATFORM WITH A MIND DOUBLY DISTRESSED BY ANXIETY ABOUT HIS BROTHER AND ANXIETY ABOUT SYDNEY THE TRAIN FROM LONDON CAME IN,16000,LibriSpeech dev-clean,validation
librispeech_0644,data\raw\librispeech_sample\librispeech_0644.wav,THE SAVAGE PHILOSOPHER THE DUAL MIND,16000,LibriSpeech dev-clean,validation
librispeech_0645,data\raw\librispeech_sample\librispeech_0645.wav,THE ORIGINAL ATTITUDE OF THE AMERICAN INDIAN TOWARD THE ETERNAL THE GREAT MYSTERY THAT SURROUNDS AND EMBRACES US WAS AS SIMPLE AS IT WAS EXALTED,16000,LibriSpeech dev-clean,validation
librispeech_0646,data\raw\librispeech_sample\librispeech_0646.wav,IT WAS SILENT BECAUSE ALL SPEECH IS OF NECESSITY FEEBLE AND IMPERFECT THEREFORE THE SOULS OF MY ANCESTORS ASCENDED TO GOD IN WORDLESS ADORATION,16000,LibriSpeech dev-clean,validation
librispeech_0647,data\raw\librispeech_sample\librispeech_0647.wav,NONE MIGHT EXHORT OR CONFESS OR IN ANY WAY MEDDLE WITH THE RELIGIOUS EXPERIENCE OF ANOTHER,16000,LibriSpeech dev-clean,validation
librispeech_0648,data\raw\librispeech_sample\librispeech_0648.wav,AMONG US ALL MEN WERE CREATED SONS OF GOD AND STOOD ERECT AS CONSCIOUS OF THEIR DIVINITY,16000,LibriSpeech dev-clean,validation
librispeech_0649,data\raw\librispeech_sample\librispeech_0649.wav,THAT SOLITARY COMMUNION WITH THE UNSEEN WHICH WAS THE HIGHEST EXPRESSION OF OUR RELIGIOUS LIFE IS PARTLY DESCRIBED IN THE WORD BAMBEDAY LITERALLY MYSTERIOUS FEELING WHICH HAS BEEN VARIOUSLY TRANSLATED FASTING AND DREAMING,16000,LibriSpeech dev-clean,validation
librispeech_0650,data\raw\librispeech_sample\librispeech_0650.wav,THE FIRST BAMBEDAY OR RELIGIOUS RETREAT MARKED AN EPOCH IN THE LIFE OF THE YOUTH WHICH MAY BE COMPARED TO THAT OF CONFIRMATION OR CONVERSION IN CHRISTIAN EXPERIENCE,16000,LibriSpeech dev-clean,validation
librispeech_0651,data\raw\librispeech_sample\librispeech_0651.wav,KNOWING THAT GOD SETS NO VALUE UPON MATERIAL THINGS HE TOOK WITH HIM NO OFFERINGS OR SACRIFICES OTHER THAN SYMBOLIC OBJECTS SUCH AS PAINTS AND TOBACCO,16000,LibriSpeech dev-clean,validation
librispeech_0652,data\raw\librispeech_sample\librispeech_0652.wav,AT THE SOLEMN HOUR OF SUNRISE OR SUNSET HE TOOK UP HIS POSITION OVERLOOKING THE GLORIES OF EARTH AND FACING THE GREAT MYSTERY AND THERE HE REMAINED NAKED ERECT SILENT AND MOTIONLESS EXPOSED TO THE ELEMENTS AND FORCES OF HIS ARMING FOR A NIGHT AND A DAY TO TWO DAYS AND NIGHTS BUT RARELY LONGER,16000,LibriSpeech dev-clean,validation
librispeech_0653,data\raw\librispeech_sample\librispeech_0653.wav,WHEN HE RETURNED TO THE CAMP HE MUST REMAIN AT A DISTANCE UNTIL HE HAD AGAIN ENTERED THE VAPOR BATH AND PREPARED HIMSELF FOR INTERCOURSE WITH HIS FELLOWS,16000,LibriSpeech dev-clean,validation
librispeech_0654,data\raw\librispeech_sample\librispeech_0654.wav,IT WAS NOT THEN WHOLLY FROM IGNORANCE OR IMPROVIDENCE THAT HE FAILED TO ESTABLISH PERMANENT TOWNS AND TO DEVELOP A MATERIAL CIVILIZATION,16000,LibriSpeech dev-clean,validation
librispeech_0655,data\raw\librispeech_sample\librispeech_0655.wav,TO THE UNTUTORED SAGE THE CONCENTRATION OF POPULATION WAS THE PROLIFIC MOTHER OF ALL EVILS MORAL NO LESS THAN PHYSICAL,16000,LibriSpeech dev-clean,validation
librispeech_0656,data\raw\librispeech_sample\librispeech_0656.wav,IN THIS TYPE OF PRAYER THERE WAS NO BESEECHING OF FAVOR OR HELP,16000,LibriSpeech dev-clean,validation
librispeech_0657,data\raw\librispeech_sample\librispeech_0657.wav,FROM THE SUN AS THE UNIVERSAL FATHER PROCEEDS THE QUICKENING PRINCIPLE IN NATURE AND IN THE PATIENT AND FRUITFUL WOMB OF OUR MOTHER THE EARTH ARE HIDDEN EMBRYOS OF PLANTS AND MEN,16000,LibriSpeech dev-clean,validation
librispeech_0658,data\raw\librispeech_sample\librispeech_0658.wav,THIS IS THE MATERIAL OR PHYSICAL PRAYER,16000,LibriSpeech dev-clean,validation
librispeech_0659,data\raw\librispeech_sample\librispeech_0659.wav,NOTHING OF THE MARVELOUS COULD ASTONISH HIM AS THAT A BEAST SHOULD SPEAK OR THE SUN STAND STILL,16000,LibriSpeech dev-clean,validation
librispeech_0660,data\raw\librispeech_sample\librispeech_0660.wav,WHO MAY CONDEMN HIS SUPERSTITION,16000,LibriSpeech dev-clean,validation
librispeech_0661,data\raw\librispeech_sample\librispeech_0661.wav,HERE IS THE SUPREME MYSTERY THAT IS THE ESSENCE OF WORSHIP WITHOUT WHICH THERE CAN BE NO RELIGION AND IN THE PRESENCE OF THIS MYSTERY OUR ATTITUDE CANNOT BE VERY UNLIKE THAT OF THE NATURAL PHILOSOPHER WHO BEHOLDS WITH AWE THE DIVINE IN ALL CREATION,16000,LibriSpeech dev-clean,validation
librispeech_0662,data\raw\librispeech_sample\librispeech_0662.wav,IN HIS OWN THOUGHT HE ROSE SUPERIOR TO THEM HE SCORNED THEM EVEN AS A LOFTY SPIRIT ABSORBED IN ITS STERN TASK REJECTS THE SOFT BEDS THE LUXURIOUS FOOD THE PLEASURE WORSHIPING DALLIANCE OF A RICH NEIGHBOR,16000,LibriSpeech dev-clean,validation
librispeech_0663,data\raw\librispeech_sample\librispeech_0663.wav,THE HISTORIANS OF THE WHITE RACE ADMIT THAT THE INDIAN WAS NEVER THE FIRST TO REPUDIATE HIS OATH,16000,LibriSpeech dev-clean,validation
librispeech_0664,data\raw\librispeech_sample\librispeech_0664.wav,HE HAD NEITHER A NATIONAL ARMY NOR AN ORGANIZED CHURCH,16000,LibriSpeech dev-clean,validation
librispeech_0665,data\raw\librispeech_sample\librispeech_0665.wav,HER ATTITUDE AND SECRET MEDITATIONS MUST BE SUCH AS TO INSTILL INTO THE RECEPTIVE SOUL OF THE UNBORN CHILD THE LOVE OF THE GREAT MYSTERY AND A SENSE OF BROTHERHOOD WITH ALL CREATION,16000,LibriSpeech dev-clean,validation
librispeech_0666,data\raw\librispeech_sample\librispeech_0666.wav,THE ORDEAL IS BEST MET ALONE WHERE NO CURIOUS OR PITYING EYES EMBARRASS HER WHERE ALL NATURE SAYS TO HER SPIRIT TIS LOVE TIS LOVE THE FULFILLING OF LIFE,16000,LibriSpeech dev-clean,validation
librispeech_0667,data\raw\librispeech_sample\librispeech_0667.wav,THIS WILD MOTHER HAS NOT ONLY THE EXPERIENCE OF HER MOTHER AND GRANDMOTHER AND THE ACCEPTED RULES OF HER PEOPLE FOR A GUIDE BUT SHE HUMBLY SEEKS TO LEARN A LESSON FROM ANTS BEES SPIDERS BEAVERS AND BADGERS,16000,LibriSpeech dev-clean,validation
librispeech_0668,data\raw\librispeech_sample\librispeech_0668.wav,IN DUE TIME THE CHILD TAKES OF HIS OWN ACCORD THE ATTITUDE OF PRAYER AND SPEAKS REVERENTLY OF THE POWERS,16000,LibriSpeech dev-clean,validation
librispeech_0669,data\raw\librispeech_sample\librispeech_0669.wav,INDEED THE DISTINCTIVE WORK OF BOTH GRANDPARENTS IS THAT OF ACQUAINTING THE YOUTH WITH THE NATIONAL TRADITIONS AND BELIEFS,16000,LibriSpeech dev-clean,validation
librispeech_0670,data\raw\librispeech_sample\librispeech_0670.wav,THE FAMILY WAS NOT ONLY THE SOCIAL UNIT BUT ALSO THE UNIT OF GOVERNMENT,16000,LibriSpeech dev-clean,validation
librispeech_0671,data\raw\librispeech_sample\librispeech_0671.wav,THE REMOTER DEGREES OF KINSHIP WERE FULLY RECOGNIZED AND THAT NOT AS A MATTER OF FORM ONLY FIRST COUSINS WERE KNOWN AS BROTHERS AND SISTERS THE NAME OF COUSIN CONSTITUTED A BINDING CLAIM AND OUR RIGID MORALITY FORBADE MARRIAGE BETWEEN COUSINS IN ANY KNOWN DEGREE OR IN OTHER WORDS WITHIN THE CLAN,16000,LibriSpeech dev-clean,validation
librispeech_0672,data\raw\librispeech_sample\librispeech_0672.wav,WHEN SHE FELL THE WHOLE RACE FELL WITH HER,16000,LibriSpeech dev-clean,validation
librispeech_0673,data\raw\librispeech_sample\librispeech_0673.wav,BEFORE THIS CALAMITY CAME UPON US YOU COULD NOT FIND ANYWHERE A HAPPIER HOME THAN THAT CREATED BY THE INDIAN WOMAN,16000,LibriSpeech dev-clean,validation
librispeech_0674,data\raw\librispeech_sample\librispeech_0674.wav,HIS DAILY DEVOTIONS WERE MORE NECESSARY TO HIM THAN DAILY FOOD,16000,LibriSpeech dev-clean,validation
librispeech_0675,data\raw\librispeech_sample\librispeech_0675.wav,WHENEVER IN THE COURSE OF THE DAILY HUNT THE RED HUNTER COMES UPON A SCENE THAT IS STRIKINGLY BEAUTIFUL OR SUBLIME A BLACK THUNDERCLOUD WITH THE RAINBOW'S GLOWING ARCH ABOVE THE MOUNTAIN A WHITE WATERFALL IN THE HEART OF A GREEN GORGE A VAST PRAIRIE TINGED WITH THE BLOOD RED OF SUNSET HE PAUSES FOR AN INSTANT IN THE ATTITUDE OF WORSHIP,16000,LibriSpeech dev-clean,validation
librispeech_0676,data\raw\librispeech_sample\librispeech_0676.wav,WHEN HE BECOMES AN OLD MAN HE LOVES TO MAKE A NOTABLE EFFORT TO PROVE HIS GRATITUDE,16000,LibriSpeech dev-clean,validation
librispeech_0677,data\raw\librispeech_sample\librispeech_0677.wav,HE CUTS OFF THE CHOICEST MORSEL OF THE MEAT AND CASTS IT INTO THE FIRE THE PUREST AND MOST ETHEREAL ELEMENT,16000,LibriSpeech dev-clean,validation
librispeech_0678,data\raw\librispeech_sample\librispeech_0678.wav,THE HOSPITALITY OF THE WIGWAM IS ONLY LIMITED BY THE INSTITUTION OF WAR,16000,LibriSpeech dev-clean,validation
librispeech_0679,data\raw\librispeech_sample\librispeech_0679.wav,OUR HONOR IS THE GUARANTEE FOR HIS SAFETY SO LONG AS HE IS WITHIN THE CAMP,16000,LibriSpeech dev-clean,validation
librispeech_0680,data\raw\librispeech_sample\librispeech_0680.wav,LOVE BETWEEN MAN AND WOMAN IS FOUNDED ON THE MATING INSTINCT AND IS NOT FREE FROM DESIRE AND SELF SEEKING,16000,LibriSpeech dev-clean,validation
librispeech_0681,data\raw\librispeech_sample\librispeech_0681.wav,BUT TO HAVE A FRIEND AND TO BE TRUE UNDER ANY AND ALL TRIALS IS THE MARK OF A MAN,16000,LibriSpeech dev-clean,validation
librispeech_0682,data\raw\librispeech_sample\librispeech_0682.wav,THIS BOND IS BETWEEN MAN AND MAN IS USUALLY FORMED IN EARLY YOUTH AND CAN ONLY BE BROKEN BY DEATH,16000,LibriSpeech dev-clean,validation
librispeech_0683,data\raw\librispeech_sample\librispeech_0683.wav,REINCARNATION AND THE CONVERSE OF SPIRITS,16000,LibriSpeech dev-clean,validation
librispeech_0684,data\raw\librispeech_sample\librispeech_0684.wav,THEREFORE HE COURTS DEATH IN BATTLE ON THE OTHER HAND HE WOULD REGARD IT AS DISGRACEFUL TO BE KILLED IN A PRIVATE QUARREL,16000,LibriSpeech dev-clean,validation
librispeech_0685,data\raw\librispeech_sample\librispeech_0685.wav,THE MEN BLACKEN THEIR FACES AND WIDOWS OR BEREAVED PARENTS SOMETIMES GASH THEIR ARMS AND LEGS TILL THEY ARE COVERED WITH BLOOD,16000,LibriSpeech dev-clean,validation
librispeech_0686,data\raw\librispeech_sample\librispeech_0686.wav,GIVING THEMSELVES UP WHOLLY TO THEIR GRIEF THEY ARE NO LONGER CONCERNED ABOUT ANY EARTHLY POSSESSION AND OFTEN GIVE AWAY ALL THAT THEY HAVE TO THE FIRST COMERS EVEN TO THEIR BEDS AND THEIR HOME,16000,LibriSpeech dev-clean,validation
librispeech_0687,data\raw\librispeech_sample\librispeech_0687.wav,IT WAS PREPARED BY DRESSING IN THE FINEST CLOTHES TOGETHER WITH SOME PERSONAL POSSESSIONS AND ORNAMENTS WRAPPED IN SEVERAL ROBES AND FINALLY IN A SECURE COVERING OF RAW HIDE,16000,LibriSpeech dev-clean,validation
librispeech_0688,data\raw\librispeech_sample\librispeech_0688.wav,AS A SPECIAL MARK OF RESPECT THE BODY OF A YOUNG WOMAN OR A WARRIOR WAS SOMETIMES LAID OUT IN STATE IN A NEW TEEPEE WITH THE USUAL HOUSEHOLD ARTICLES AND EVEN WITH A DISH OF FOOD LEFT BESIDE IT NOT THAT THEY SUPPOSED THE SPIRIT COULD USE THE IMPLEMENTS OR EAT THE FOOD BUT MERELY AS A LAST TRIBUTE,16000,LibriSpeech dev-clean,validation
librispeech_0689,data\raw\librispeech_sample\librispeech_0689.wav,IF A MAN WERE SLAIN IN BATTLE IT WAS AN OLD CUSTOM TO PLACE HIS BODY AGAINST A TREE OR ROCK IN A SITTING POSITION ALWAYS FACING THE ENEMY TO INDICATE HIS UNDAUNTED DEFIANCE AND BRAVERY EVEN IN DEATH,16000,LibriSpeech dev-clean,validation
librispeech_0690,data\raw\librispeech_sample\librispeech_0690.wav,AT EVERY MEAL TIME A DISH OF FOOD WAS PLACED UNDER IT AND SOME PERSON OF THE SAME SEX AND AGE AS THE ONE WHO WAS GONE MUST AFTERWARD BE INVITED IN TO PARTAKE OF THE FOOD,16000,LibriSpeech dev-clean,validation
librispeech_0691,data\raw\librispeech_sample\librispeech_0691.wav,AT THE END OF A YEAR FROM THE TIME OF DEATH THE RELATIVES MADE A PUBLIC FEAST AND GAVE AWAY THE CLOTHING AND OTHER GIFTS WHILE THE LOCK OF HAIR WAS INTERRED WITH APPROPRIATE CEREMONIES,16000,LibriSpeech dev-clean,validation
librispeech_0692,data\raw\librispeech_sample\librispeech_0692.wav,IT IS WELL KNOWN THAT THE AMERICAN INDIAN HAD SOMEHOW DEVELOPED OCCULT POWER AND ALTHOUGH IN THE LATTER DAYS THERE HAVE BEEN MANY IMPOSTORS AND ALLOWING FOR THE VANITY AND WEAKNESS OF HUMAN NATURE IT IS FAIR TO ASSUME THAT THERE MUST HAVE BEEN SOME EVEN IN THE OLD DAYS YET THERE ARE WELL ATTESTED INSTANCES OF REMARKABLE PROPHECIES AND OTHER MYSTIC PRACTICE,16000,LibriSpeech dev-clean,validation
